t+5,t+6,t+7,t+8
6.0,0.0,0.0,49.0
0.0,0.0,49.0,7.5
0.0,49.0,7.5,0.0
49.0,7.5,0.0,0.0
7.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,177.0
0.0,0.0,177.0,30.5
0.0,177.0,30.5,0.0
177.0,30.5,0.0,26.0
30.5,0.0,26.0,83.0
0.0,26.0,83.0,0.0
26.0,83.0,0.0,49.5
83.0,0.0,49.5,114.0
0.0,49.5,114.0,5.5
49.5,114.0,5.5,0.0
114.0,5.5,0.0,0.0
5.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,86.0
0.0,0.0,86.0,73.5
0.0,86.0,73.5,0.0
86.0,73.5,0.0,0.0
73.5,0.0,0.0,6.0
0.0,0.0,6.0,0.0
0.0,6.0,0.0,229.0
6.0,0.0,229.0,109.0
0.0,229.0,109.0,0.0
229.0,109.0,0.0,0.0
109.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,21.0
0.0,0.0,21.0,0.0
0.0,21.0,0.0,0.0
21.0,0.0,0.0,4.0
0.0,0.0,4.0,0.0
0.0,4.0,0.0,0.0
4.0,0.0,0.0,75.0
0.0,0.0,75.0,0.0
0.0,75.0,0.0,229.0
75.0,0.0,229.0,25.0
0.0,229.0,25.0,41.5
229.0,25.0,41.5,11.0
25.0,41.5,11.0,0.0
41.5,11.0,0.0,0.0
11.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,171.0
0.0,0.0,171.0,53.0
0.0,171.0,53.0,0.0
171.0,53.0,0.0,0.0
53.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,608.0
0.0,0.0,608.0,38.0
0.0,608.0,38.0,0.0
608.0,38.0,0.0,0.0
38.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,90.0
0.0,0.0,90.0,0.0
0.0,90.0,0.0,0.0
90.0,0.0,0.0,228.0
0.0,0.0,228.0,11.0
0.0,228.0,11.0,0.0
228.0,11.0,0.0,0.0
11.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,99.0
0.0,0.0,99.0,5.5
0.0,99.0,5.5,0.0
99.0,5.5,0.0,0.0
5.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,171.0
0.0,0.0,171.0,3.0
0.0,171.0,3.0,0.0
171.0,3.0,0.0,0.0
3.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,85.0
0.0,0.0,85.0,0.0
0.0,85.0,0.0,84.8
85.0,0.0,84.8,0.0
0.0,84.8,0.0,0.0
84.8,0.0,0.0,332.5
0.0,0.0,332.5,0.0
0.0,332.5,0.0,0.0
332.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.8
0.0,0.0,6.8,0.0
0.0,6.8,0.0,0.0
6.8,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,16.8
0.0,0.0,16.8,0.0
0.0,16.8,0.0,0.0
16.8,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,46.0
0.0,0.0,46.0,0.0
0.0,46.0,0.0,105.0
46.0,0.0,105.0,10.0
0.0,105.0,10.0,0.0
105.0,10.0,0.0,0.0
10.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,210.0
0.0,0.0,210.0,0.0
0.0,210.0,0.0,0.0
210.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,104.1
0.0,0.0,104.1,0.0
0.0,104.1,0.0,0.0
104.1,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,15.0
0.0,0.0,15.0,0.0
0.0,15.0,0.0,0.0
15.0,0.0,0.0,230.0
0.0,0.0,230.0,27.0
0.0,230.0,27.0,0.0
230.0,27.0,0.0,0.0
27.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,270.0
0.0,0.0,270.0,0.0
0.0,270.0,0.0,58.5
270.0,0.0,58.5,0.0
0.0,58.5,0.0,147.5
58.5,0.0,147.5,92.5
0.0,147.5,92.5,0.0
147.5,92.5,0.0,0.0
92.5,0.0,0.0,0.0
0.0,0.0,0.0,149.0
0.0,0.0,149.0,96.5
0.0,149.0,96.5,0.0
149.0,96.5,0.0,0.0
96.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,192.0
0.0,0.0,192.0,0.0
0.0,192.0,0.0,0.0
192.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,228.0
0.0,0.0,228.0,0.0
0.0,228.0,0.0,0.0
228.0,0.0,0.0,165.0
0.0,0.0,165.0,0.0
0.0,165.0,0.0,0.0
165.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,207.0
0.0,0.0,207.0,0.0
0.0,207.0,0.0,0.0
207.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,87.0
0.0,0.0,87.0,0.0
0.0,87.0,0.0,0.0
87.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,194.5
0.0,0.0,194.5,0.0
0.0,194.5,0.0,0.0
194.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,159.5
0.0,0.0,159.5,274.5
0.0,159.5,274.5,0.0
159.5,274.5,0.0,0.0
274.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,120.0,0.0,0.0
120.0,0.0,0.0,0.0
0.0,0.0,0.0,120.0
0.0,0.0,120.0,0.0
0.0,120.0,0.0,0.0
120.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,36.5
0.0,0.0,36.5,0.0
0.0,36.5,0.0,152.5
36.5,0.0,152.5,0.0
0.0,152.5,0.0,0.0
152.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,25.5
0.0,0.0,25.5,0.0
0.0,25.5,0.0,0.0
25.5,0.0,0.0,472.0
0.0,0.0,472.0,0.0
0.0,472.0,0.0,10.0
472.0,0.0,10.0,70.83
0.0,10.0,70.83,0.0
10.0,70.83,0.0,10.0
70.83,0.0,10.0,16.0
0.0,10.0,16.0,0.0
10.0,16.0,0.0,0.0
16.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,116.0
0.0,0.0,116.0,58.0
0.0,116.0,58.0,0.0
116.0,58.0,0.0,0.0
58.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,41.0
0.0,0.0,41.0,0.0
0.0,41.0,0.0,136.08
41.0,0.0,136.08,20.0
0.0,136.08,20.0,0.0
136.08,20.0,0.0,0.0
20.0,0.0,0.0,0.0
0.0,0.0,0.0,52.0
0.0,0.0,52.0,0.0
0.0,52.0,0.0,52.0
52.0,0.0,52.0,44.0
0.0,52.0,44.0,0.0
52.0,44.0,0.0,0.0
44.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,197.59
0.0,0.0,197.59,58.0
0.0,197.59,58.0,30.88
197.59,58.0,30.88,0.0
58.0,30.88,0.0,0.0
30.88,0.0,0.0,14.12
0.0,0.0,14.12,0.0
0.0,14.12,0.0,0.0
14.12,0.0,0.0,69.26
0.0,0.0,69.26,2.74
0.0,69.26,2.74,0.0
69.26,2.74,0.0,0.0
2.74,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,69.0
0.0,0.0,69.0,80.0
0.0,69.0,80.0,0.0
69.0,80.0,0.0,0.0
80.0,0.0,0.0,235.47
0.0,0.0,235.47,5.53
0.0,235.47,5.53,0.0
235.47,5.53,0.0,89.0
5.53,0.0,89.0,97.5
0.0,89.0,97.5,0.0
89.0,97.5,0.0,46.0
97.5,0.0,46.0,0.0
0.0,46.0,0.0,82.0
46.0,0.0,82.0,0.0
0.0,82.0,0.0,0.0
82.0,0.0,0.0,0.0
0.0,0.0,0.0,221.0
0.0,0.0,221.0,11.5
0.0,221.0,11.5,0.0
221.0,11.5,0.0,0.0
11.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,54.02
0.0,0.0,54.02,315.0
0.0,54.02,315.0,0.0
54.02,315.0,0.0,15.5
315.0,0.0,15.5,51.0
0.0,15.5,51.0,0.0
15.5,51.0,0.0,0.0
51.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,60.7
0.0,0.0,60.7,10.64
0.0,60.7,10.64,206.36
60.7,10.64,206.36,114.0
10.64,206.36,114.0,14.5
206.36,114.0,14.5,0.0
114.0,14.5,0.0,0.0
14.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,23.51
0.0,0.0,23.51,0.0
0.0,23.51,0.0,0.0
23.51,0.0,0.0,193.5
0.0,0.0,193.5,0.0
0.0,193.5,0.0,0.0
193.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,648.0
0.0,0.0,648.0,45.5
0.0,648.0,45.5,33.5
648.0,45.5,33.5,0.0
45.5,33.5,0.0,0.0
33.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,53.0
0.0,0.0,53.0,0.0
0.0,53.0,0.0,0.0
53.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,35.0
0.0,0.0,35.0,0.0
0.0,35.0,0.0,0.0
35.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,44.0
0.0,0.0,44.0,2.0
0.0,44.0,2.0,0.0
44.0,2.0,0.0,0.0
2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,21.0
0.0,0.0,21.0,406.5
0.0,21.0,406.5,279.0
21.0,406.5,279.0,33.0
406.5,279.0,33.0,0.0
279.0,33.0,0.0,0.0
33.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,82.53
0.0,0.0,82.53,190.0
0.0,82.53,190.0,440.0
82.53,190.0,440.0,111.0
190.0,440.0,111.0,0.0
440.0,111.0,0.0,15.0
111.0,0.0,15.0,0.0
0.0,15.0,0.0,0.47
15.0,0.0,0.47,0.0
0.0,0.47,0.0,0.0
0.47,0.0,0.0,1.65
0.0,0.0,1.65,0.0
0.0,1.65,0.0,0.0
1.65,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,304.0
0.0,0.0,304.0,284.0
0.0,304.0,284.0,0.0
304.0,284.0,0.0,0.0
284.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,91.0
0.0,0.0,91.0,0.0
0.0,91.0,0.0,0.0
91.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,12.0
0.0,0.0,12.0,85.0
0.0,12.0,85.0,72.5
12.0,85.0,72.5,65.0
85.0,72.5,65.0,272.0
72.5,65.0,272.0,142.0
65.0,272.0,142.0,126.5
272.0,142.0,126.5,0.0
142.0,126.5,0.0,0.0
126.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,216.0
0.0,0.0,216.0,0.0
0.0,216.0,0.0,59.0
216.0,0.0,59.0,0.0
0.0,59.0,0.0,0.0
59.0,0.0,0.0,205.0
0.0,0.0,205.0,0.0
0.0,205.0,0.0,0.0
205.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,225.0
0.0,0.0,225.0,0.0
0.0,225.0,0.0,289.0
225.0,0.0,289.0,0.0
0.0,289.0,0.0,0.0
289.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,779.0
0.0,0.0,779.0,0.0
0.0,779.0,0.0,137.0
779.0,0.0,137.0,636.0
0.0,137.0,636.0,308.0
137.0,636.0,308.0,0.0
636.0,308.0,0.0,0.0
308.0,0.0,0.0,100.0
0.0,0.0,100.0,0.0
0.0,100.0,0.0,0.0
100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,19.78
0.0,0.0,19.78,80.18
0.0,19.78,80.18,0.0
19.78,80.18,0.0,0.0
80.18,0.0,0.0,0.0
0.0,0.0,0.0,0.04
0.0,0.0,0.04,0.0
0.0,0.04,0.0,0.0
0.04,0.0,0.0,405.0
0.0,0.0,405.0,0.0
0.0,405.0,0.0,0.0
405.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,194.0
0.0,0.0,194.0,0.0
0.0,194.0,0.0,0.0
194.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,80.0
0.0,0.0,80.0,0.3
0.0,80.0,0.3,0.0
80.0,0.3,0.0,0.0
0.3,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,217.7
0.0,0.0,217.7,0.0
0.0,217.7,0.0,0.0
217.7,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,109.0
0.0,0.0,109.0,0.0
0.0,109.0,0.0,0.0
109.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,138.0
0.0,0.0,138.0,0.0
0.0,138.0,0.0,0.0
138.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,453.0
0.0,0.0,453.0,0.0
0.0,453.0,0.0,0.0
453.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,502.0
0.0,0.0,502.0,0.0
0.0,502.0,0.0,130.0
502.0,0.0,130.0,0.0
0.0,130.0,0.0,233.0
130.0,0.0,233.0,0.0
0.0,233.0,0.0,0.0
233.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,327.0
0.0,0.0,327.0,109.0
0.0,327.0,109.0,0.0
327.0,109.0,0.0,0.0
109.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,139.0
0.0,0.0,139.0,0.0
0.0,139.0,0.0,0.0
139.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,188.0
0.0,0.0,188.0,0.0
0.0,188.0,0.0,5.0
188.0,0.0,5.0,50.0
0.0,5.0,50.0,0.0
5.0,50.0,0.0,50.0
50.0,0.0,50.0,127.5
0.0,50.0,127.5,261.5
75.8,0.0,0.0,74.8
0.0,0.0,74.8,0.0
0.0,74.8,0.0,0.0
74.8,0.0,0.0,0.0
0.0,0.0,0.0,149.6
0.0,0.0,149.6,0.0
0.0,149.6,0.0,0.0
149.6,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,149.0
0.0,0.0,149.0,0.0
0.0,149.0,0.0,0.0
149.0,0.0,0.0,0.0
0.0,0.0,0.0,90.5
0.0,0.0,90.5,0.0
0.0,90.5,0.0,0.0
90.5,0.0,0.0,58.5
0.0,0.0,58.5,0.0
0.0,58.5,0.0,0.0
58.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,168.5
0.0,0.0,168.5,0.0
0.0,168.5,0.0,0.0
168.5,0.0,0.0,664.0
0.0,0.0,664.0,0.0
0.0,664.0,0.0,0.0
664.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,46.0
0.0,0.0,46.0,0.0
0.0,46.0,0.0,0.0
46.0,0.0,0.0,62.0
0.0,0.0,62.0,0.0
0.0,62.0,0.0,0.0
62.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,154.77
0.0,0.0,154.77,4.0
0.0,154.77,4.0,41.0
154.77,4.0,41.0,11.0
4.0,41.0,11.0,0.0
41.0,11.0,0.0,0.0
11.0,0.0,0.0,0.0
0.0,0.0,0.0,119.0
0.0,0.0,119.0,6.23
0.0,119.0,6.23,18.0
119.0,6.23,18.0,0.0
6.23,18.0,0.0,140.0
18.0,0.0,140.0,0.0
0.0,140.0,0.0,7.0
140.0,0.0,7.0,0.0
0.0,7.0,0.0,0.0
7.0,0.0,0.0,0.0
0.0,0.0,0.0,126.0
0.0,0.0,126.0,0.0
0.0,126.0,0.0,0.0
126.0,0.0,0.0,0.0
0.0,0.0,0.0,236.0
0.0,0.0,236.0,0.0
0.0,236.0,0.0,22.0
236.0,0.0,22.0,72.0
0.0,22.0,72.0,0.0
22.0,72.0,0.0,37.0
72.0,0.0,37.0,0.0
0.0,37.0,0.0,0.0
37.0,0.0,0.0,28.0
0.0,0.0,28.0,0.0
0.0,28.0,0.0,11.0
28.0,0.0,11.0,0.0
0.0,11.0,0.0,167.0
11.0,0.0,167.0,4.0
0.0,167.0,4.0,0.0
167.0,4.0,0.0,0.0
4.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,139.0
0.0,0.0,139.0,6.0
0.0,139.0,6.0,0.0
139.0,6.0,0.0,111.0
6.0,0.0,111.0,3.5
0.0,111.0,3.5,0.0
111.0,3.5,0.0,0.0
3.5,0.0,0.0,278.0
0.0,0.0,278.0,19.5
0.0,278.0,19.5,0.0
278.0,19.5,0.0,0.0
19.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,139.0
0.0,0.0,139.0,151.0
0.0,139.0,151.0,0.0
139.0,151.0,0.0,0.0
151.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,139.0
0.0,0.0,139.0,0.0
0.0,139.0,0.0,0.0
139.0,0.0,0.0,167.0
0.0,0.0,167.0,21.0
0.0,167.0,21.0,0.0
167.0,21.0,0.0,0.0
21.0,0.0,0.0,0.0
0.0,0.0,0.0,193.5
0.0,0.0,193.5,6.0
0.0,193.5,6.0,0.0
193.5,6.0,0.0,322.0
6.0,0.0,322.0,0.0
0.0,322.0,0.0,0.0
322.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,76.5
0.0,0.0,76.5,0.0
0.0,76.5,0.0,297.5
76.5,0.0,297.5,0.0
0.0,297.5,0.0,0.0
297.5,0.0,0.0,0.0
0.0,0.0,0.0,57.0
0.0,0.0,57.0,23.0
0.0,57.0,23.0,0.0
57.0,23.0,0.0,0.0
23.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,378.0
0.0,0.0,378.0,0.0
0.0,378.0,0.0,0.0
378.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,346.0
0.0,0.0,346.0,0.0
0.0,346.0,0.0,0.0
346.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,444.0
0.0,0.0,444.0,0.0
0.0,444.0,0.0,0.0
444.0,0.0,0.0,14.0
0.0,0.0,14.0,0.0
0.0,14.0,0.0,0.0
14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,300.0
0.0,0.0,300.0,0.0
0.0,300.0,0.0,44.5
300.0,0.0,44.5,0.0
0.0,44.5,0.0,0.0
44.5,0.0,0.0,300.0
0.0,0.0,300.0,0.0
0.0,300.0,0.0,0.0
300.0,0.0,0.0,2.0
0.0,0.0,2.0,0.0
0.0,2.0,0.0,0.0
2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,300.0
0.0,0.0,300.0,0.0
0.0,300.0,0.0,0.5
300.0,0.0,0.5,0.0
0.0,0.5,0.0,0.0
0.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,420.0
0.0,0.0,420.0,63.0
0.0,420.0,63.0,117.0
420.0,63.0,117.0,0.0
63.0,117.0,0.0,48.0
117.0,0.0,48.0,0.0
0.0,48.0,0.0,300.0
48.0,0.0,300.0,0.0
0.0,300.0,0.0,12.0
300.0,0.0,12.0,0.0
